,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
47,0.81,0.266,7,-12.478,1,0.0407,0.56,1.05e-06,0.0962,0.212,130.041,audio_features,2TI2fw9FWPeah6N4k1b4NU,spotify:track:2TI2fw9FWPeah6N4k1b4NU,https://api.spotify.com/v1/tracks/2TI2fw9FWPeah6N4k1b4NU,https://api.spotify.com/v1/audio-analysis/2TI2fw9FWPeah6N4k1b4NU,226073,4,This Is Home,0,bedroom pop
48,0.545,0.169,0,-16.249,1,0.132,0.908,0.0,0.0942,0.482,98.225,audio_features,6GGdkwYk4NXuiIcQD16AZg,spotify:track:6GGdkwYk4NXuiIcQD16AZg,https://api.spotify.com/v1/tracks/6GGdkwYk4NXuiIcQD16AZg,https://api.spotify.com/v1/audio-analysis/6GGdkwYk4NXuiIcQD16AZg,124853,4,feelings are fatal,62,alt z
49,0.541,0.208,1,-17.989,0,0.368,0.908,0.0,0.163,0.65,94.927,audio_features,2h3Q3wDxLNfBh0yX8d3jib,spotify:track:2h3Q3wDxLNfBh0yX8d3jib,https://api.spotify.com/v1/tracks/2h3Q3wDxLNfBh0yX8d3jib,https://api.spotify.com/v1/audio-analysis/2h3Q3wDxLNfBh0yX8d3jib,184272,4,cliché,60,alt z
50,0.626,0.323,4,-9.607,1,0.0339,0.667,0.0,0.0605,0.234,130.086,audio_features,7mLIL4OdNdwFcGNlTcWa0c,spotify:track:7mLIL4OdNdwFcGNlTcWa0c,https://api.spotify.com/v1/tracks/7mLIL4OdNdwFcGNlTcWa0c,https://api.spotify.com/v1/audio-analysis/7mLIL4OdNdwFcGNlTcWa0c,277327,4,Talk to Me,0,bedroom pop
51,0.492,0.236,2,-17.224,1,0.0359,0.723,0.159,0.351,0.151,75.102,audio_features,4hjbxjZpJ8H6qRCzDOGI0M,spotify:track:4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/tracks/4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/audio-analysis/4hjbxjZpJ8H6qRCzDOGI0M,267378,4,Sick of Losing Soulmates,56,alt z
52,0.524,0.14,4,-22.196,0,0.137,0.894,0.000238,0.162,0.26,134.877,audio_features,4v1yeK13X84eNyKAKvoNSt,spotify:track:4v1yeK13X84eNyKAKvoNSt,https://api.spotify.com/v1/tracks/4v1yeK13X84eNyKAKvoNSt,https://api.spotify.com/v1/audio-analysis/4v1yeK13X84eNyKAKvoNSt,163560,4,Spaceland,0,alt z
53,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,audio_features,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/tracks/42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/audio-analysis/42H6GeQfrBkT3vTUTdpB1M,154000,4,Please Never Fall in Love Again,62,indie pop
54,0.606,0.478,7,-6.035,1,0.0276,0.872,2.02e-05,0.106,0.266,77.086,audio_features,0cXRafInOlc1QH519RXltN,spotify:track:0cXRafInOlc1QH519RXltN,https://api.spotify.com/v1/tracks/0cXRafInOlc1QH519RXltN,https://api.spotify.com/v1/audio-analysis/0cXRafInOlc1QH519RXltN,237920,4,Idle Town,60,bedroom pop
55,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,audio_features,0KyAGiNGUytG5JLxJu4F6l,spotify:track:0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,178352,4,Pretty Girl,74,bedroom pop
56,0.516,0.358,8,-12.018,0,0.424,0.743,1.3e-06,0.0813,0.397,79.509,audio_features,0sHFw13WH3LtSB3yP8UMYJ,spotify:track:0sHFw13WH3LtSB3yP8UMYJ,https://api.spotify.com/v1/tracks/0sHFw13WH3LtSB3yP8UMYJ,https://api.spotify.com/v1/audio-analysis/0sHFw13WH3LtSB3yP8UMYJ,124000,4,Falling for U,3,lo-fi beats
57,0.695,0.389,9,-11.061,0,0.0482,0.218,0.0,0.0693,0.428,128.988,audio_features,7nqVHRpNCw5pvl6AJpE9Z1,spotify:track:7nqVHRpNCw5pvl6AJpE9Z1,https://api.spotify.com/v1/tracks/7nqVHRpNCw5pvl6AJpE9Z1,https://api.spotify.com/v1/audio-analysis/7nqVHRpNCw5pvl6AJpE9Z1,247831,4,Just Add Water,0,bedroom pop
58,0.56,0.295,11,-14.843,1,0.242,0.649,3.41e-05,0.112,0.246,130.399,audio_features,4CAFjRhubtiR8M3z4qbc2W,spotify:track:4CAFjRhubtiR8M3z4qbc2W,https://api.spotify.com/v1/tracks/4CAFjRhubtiR8M3z4qbc2W,https://api.spotify.com/v1/audio-analysis/4CAFjRhubtiR8M3z4qbc2W,163802,4,Navy Blue,51,
59,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,audio_features,7Cu2COdH93MnuireuKNiS3,spotify:track:7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/tracks/7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/audio-analysis/7Cu2COdH93MnuireuKNiS3,246972,3,Streetcar,67,canadian contemporary r&b
60,0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,audio_features,6AxRGtu8gdKPeynxdHsmzC,spotify:track:6AxRGtu8gdKPeynxdHsmzC,https://api.spotify.com/v1/tracks/6AxRGtu8gdKPeynxdHsmzC,https://api.spotify.com/v1/audio-analysis/6AxRGtu8gdKPeynxdHsmzC,162797,3,Nothing,0,pop
61,0.492,0.236,2,-17.224,1,0.0359,0.723,0.159,0.351,0.151,75.102,audio_features,4hjbxjZpJ8H6qRCzDOGI0M,spotify:track:4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/tracks/4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/audio-analysis/4hjbxjZpJ8H6qRCzDOGI0M,267378,4,Sick of Losing Soulmates,56,alt z
62,0.479,0.174,10,-18.021,0,0.0371,0.952,0.841,0.115,0.296,103.577,audio_features,17oLsEzzlGFlrBKViCzmGc,spotify:track:17oLsEzzlGFlrBKViCzmGc,https://api.spotify.com/v1/tracks/17oLsEzzlGFlrBKViCzmGc,https://api.spotify.com/v1/audio-analysis/17oLsEzzlGFlrBKViCzmGc,286667,4,Merry Christmas Mr. Lawrence,0,compositional ambient
63,0.578,0.0226,1,-20.664,1,0.173,0.917,0.823,0.139,0.145,137.052,audio_features,4XFZey4zmgQV551M0hfaUg,spotify:track:4XFZey4zmgQV551M0hfaUg,https://api.spotify.com/v1/tracks/4XFZey4zmgQV551M0hfaUg,https://api.spotify.com/v1/audio-analysis/4XFZey4zmgQV551M0hfaUg,81067,3,Horn,0,art rock
64,0.292,0.281,2,-18.417,0,0.0345,0.821,0.831,0.093,0.152,168.201,audio_features,0QE42cVrCEqza6XjSChtrX,spotify:track:0QE42cVrCEqza6XjSChtrX,https://api.spotify.com/v1/tracks/0QE42cVrCEqza6XjSChtrX,https://api.spotify.com/v1/audio-analysis/0QE42cVrCEqza6XjSChtrX,105013,4,Head Credits,0,indie folk
65,0.817,0.192,2,-16.026,0,0.0505,0.809,0.0125,0.11,0.791,97.121,audio_features,6HGgB1Tco4Xxa93usir0OX,spotify:track:6HGgB1Tco4Xxa93usir0OX,https://api.spotify.com/v1/tracks/6HGgB1Tco4Xxa93usir0OX,https://api.spotify.com/v1/audio-analysis/6HGgB1Tco4Xxa93usir0OX,233107,4,On Your Wings,0,chamber pop
66,0.365,0.208,4,-16.734,1,0.0363,0.63,0.0595,0.106,0.661,172.36,audio_features,1lUdXbhl6u6QMQZRTAhlWW,spotify:track:1lUdXbhl6u6QMQZRTAhlWW,https://api.spotify.com/v1/tracks/1lUdXbhl6u6QMQZRTAhlWW,https://api.spotify.com/v1/audio-analysis/1lUdXbhl6u6QMQZRTAhlWW,152627,4,Naked as We Came,0,chamber pop
67,0.731,0.3,11,-14.641,0,0.0336,0.864,0.808,0.104,0.397,112.178,audio_features,6a20J6YFMYUjUZ7WnuJYZu,spotify:track:6a20J6YFMYUjUZ7WnuJYZu,https://api.spotify.com/v1/tracks/6a20J6YFMYUjUZ7WnuJYZu,https://api.spotify.com/v1/audio-analysis/6a20J6YFMYUjUZ7WnuJYZu,344320,4,Cinder and Smoke,0,chamber pop
68,0.458,0.408,9,-11.633,1,0.0317,0.945,0.573,0.117,0.725,89.962,audio_features,2Xl9WrVRPGQct134cn68gb,spotify:track:2Xl9WrVRPGQct134cn68gb,https://api.spotify.com/v1/tracks/2Xl9WrVRPGQct134cn68gb,https://api.spotify.com/v1/audio-analysis/2Xl9WrVRPGQct134cn68gb,200000,4,Sunset Soon Forgotten,0,chamber pop
69,0.882,0.367,9,-13.065,1,0.0518,0.336,0.0477,0.0872,0.901,92.167,audio_features,5PWSC7CnaD2L6P4P7cnuzm,spotify:track:5PWSC7CnaD2L6P4P7cnuzm,https://api.spotify.com/v1/tracks/5PWSC7CnaD2L6P4P7cnuzm,https://api.spotify.com/v1/audio-analysis/5PWSC7CnaD2L6P4P7cnuzm,141587,4,Teeth in the Grass,0,chamber pop
70,0.491,0.423,4,-13.609,1,0.0338,0.868,0.9,0.0868,0.512,164.453,audio_features,03uFeLfjTtzA8dpnkMr76W,spotify:track:03uFeLfjTtzA8dpnkMr76W,https://api.spotify.com/v1/tracks/03uFeLfjTtzA8dpnkMr76W,https://api.spotify.com/v1/audio-analysis/03uFeLfjTtzA8dpnkMr76W,220307,4,Love and Some Verses,0,chamber pop
71,0.421,0.206,7,-15.579,1,0.0638,0.857,3.57e-05,0.317,0.443,98.138,audio_features,4VNSLFM7L1hMIwmUpqQmmG,spotify:track:4VNSLFM7L1hMIwmUpqQmmG,https://api.spotify.com/v1/tracks/4VNSLFM7L1hMIwmUpqQmmG,https://api.spotify.com/v1/audio-analysis/4VNSLFM7L1hMIwmUpqQmmG,116093,4,Radio War,0,chamber pop
72,0.361,0.23,2,-15.518,1,0.0359,0.837,0.517,0.111,0.415,163.266,audio_features,58ddXmsErqH7JmZA3KOTb3,spotify:track:58ddXmsErqH7JmZA3KOTb3,https://api.spotify.com/v1/tracks/58ddXmsErqH7JmZA3KOTb3,https://api.spotify.com/v1/audio-analysis/58ddXmsErqH7JmZA3KOTb3,207720,3,Each Coming Night,0,chamber pop
73,0.807,0.384,4,-13.187,0,0.0614,0.803,0.477,0.111,0.777,129.7,audio_features,6UkxJprYuyAx6NcxxipBe4,spotify:track:6UkxJprYuyAx6NcxxipBe4,https://api.spotify.com/v1/tracks/6UkxJprYuyAx6NcxxipBe4,https://api.spotify.com/v1/audio-analysis/6UkxJprYuyAx6NcxxipBe4,274827,4,Free Until They Cut Me Down,0,chamber pop
74,0.536,0.114,9,-16.67,1,0.0341,0.864,0.00721,0.107,0.358,109.277,audio_features,5JZNFSRX55GwSuo1S8qoFU,spotify:track:5JZNFSRX55GwSuo1S8qoFU,https://api.spotify.com/v1/tracks/5JZNFSRX55GwSuo1S8qoFU,https://api.spotify.com/v1/audio-analysis/5JZNFSRX55GwSuo1S8qoFU,256200,4,Fever Dream,0,chamber pop
75,0.728,0.202,2,-14.287,1,0.0446,0.898,0.373,0.102,0.537,120.996,audio_features,4KAK8wGDyfKCbwLXUfiAui,spotify:track:4KAK8wGDyfKCbwLXUfiAui,https://api.spotify.com/v1/tracks/4KAK8wGDyfKCbwLXUfiAui,https://api.spotify.com/v1/audio-analysis/4KAK8wGDyfKCbwLXUfiAui,299453,4,"Sodom, South Georgia",0,chamber pop
76,0.694,0.312,9,-13.39,1,0.0338,0.549,0.352,0.207,0.616,102.14,audio_features,094lIQz1Bhk5FfFuHyuBAs,spotify:track:094lIQz1Bhk5FfFuHyuBAs,https://api.spotify.com/v1/tracks/094lIQz1Bhk5FfFuHyuBAs,https://api.spotify.com/v1/audio-analysis/094lIQz1Bhk5FfFuHyuBAs,240773,4,Passing Afternoon,0,chamber pop
77,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4,Don't Worry Be Happy,68,a cappella
78,0.125,0.0874,1,-19.878,1,0.0336,0.949,0.126,0.0979,0.0543,53.564,audio_features,29Kn3OIyJwrUMf6CzvLgeq,spotify:track:29Kn3OIyJwrUMf6CzvLgeq,https://api.spotify.com/v1/tracks/29Kn3OIyJwrUMf6CzvLgeq,https://api.spotify.com/v1/audio-analysis/29Kn3OIyJwrUMf6CzvLgeq,256800,4,Common Threads,36,a cappella
79,0.597,0.462,10,-7.816,1,0.0597,0.649,7.28e-06,0.11,0.377,71.578,audio_features,0PwaDQfnz4J8WF8221gv7n,spotify:track:0PwaDQfnz4J8WF8221gv7n,https://api.spotify.com/v1/tracks/0PwaDQfnz4J8WF8221gv7n,https://api.spotify.com/v1/audio-analysis/0PwaDQfnz4J8WF8221gv7n,143888,4,Like Someone In Love,41,pop
80,0.37,0.403,3,-7.997,1,0.026,0.822,0.0649,0.106,0.179,155.049,audio_features,1X3T2J7S1s6aCIbmjFf2NG,spotify:track:1X3T2J7S1s6aCIbmjFf2NG,https://api.spotify.com/v1/tracks/1X3T2J7S1s6aCIbmjFf2NG,https://api.spotify.com/v1/audio-analysis/1X3T2J7S1s6aCIbmjFf2NG,241917,3,"Flightless Bird, American Mouth",0,chamber pop
81,0.461,0.284,11,-16.567,0,0.0433,0.991,0.73,0.0942,0.188,130.825,audio_features,0jBJ7p24pYngDrzNmYYjEV,spotify:track:0jBJ7p24pYngDrzNmYYjEV,https://api.spotify.com/v1/tracks/0jBJ7p24pYngDrzNmYYjEV,https://api.spotify.com/v1/audio-analysis/0jBJ7p24pYngDrzNmYYjEV,270200,4,Cristobal,0,freak folk
82,0.56,0.674,10,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,audio_features,2xCGBWfzTe8l2kvHpgvB6M,spotify:track:2xCGBWfzTe8l2kvHpgvB6M,https://api.spotify.com/v1/tracks/2xCGBWfzTe8l2kvHpgvB6M,https://api.spotify.com/v1/audio-analysis/2xCGBWfzTe8l2kvHpgvB6M,197933,4,prom dress,71,alt z
83,0.542,0.173,10,-13.955,0,0.0376,0.939,8.99e-06,0.109,0.12,118.639,audio_features,0s1K5Y1vdwMcGWbTLcWGW4,spotify:track:0s1K5Y1vdwMcGWbTLcWGW4,https://api.spotify.com/v1/tracks/0s1K5Y1vdwMcGWbTLcWGW4,https://api.spotify.com/v1/audio-analysis/0s1K5Y1vdwMcGWbTLcWGW4,108200,4,True Love Will Find You In The End,0,alternative rock
84,0.669,0.447,1,-6.271,1,0.0305,0.524,0.0,0.167,0.17,141.808,audio_features,2pejtPQAdnzua8eRu4QS1M,spotify:track:2pejtPQAdnzua8eRu4QS1M,https://api.spotify.com/v1/tracks/2pejtPQAdnzua8eRu4QS1M,https://api.spotify.com/v1/audio-analysis/2pejtPQAdnzua8eRu4QS1M,264281,4,IF YOU,0,k-pop
85,0.68,0.34,6,-6.985,1,0.115,0.56,0.0021,0.0705,0.391,131.353,audio_features,1I9GllIh1R3EMvTFT5Tfn7,spotify:track:1I9GllIh1R3EMvTFT5Tfn7,https://api.spotify.com/v1/tracks/1I9GllIh1R3EMvTFT5Tfn7,https://api.spotify.com/v1/audio-analysis/1I9GllIh1R3EMvTFT5Tfn7,186713,3,Fair-Weather Friend,45,pop
86,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,audio_features,2k9N4caeCIJLOWwWwssrEM,spotify:track:2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/tracks/2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/audio-analysis/2k9N4caeCIJLOWwWwssrEM,210240,3,Easily,58,pop
87,0.476,0.265,10,-9.462,1,0.0376,0.829,0.0,0.155,0.289,114.478,audio_features,7iFmqWr2KDvNJt9ZCm7V21,spotify:track:7iFmqWr2KDvNJt9ZCm7V21,https://api.spotify.com/v1/tracks/7iFmqWr2KDvNJt9ZCm7V21,https://api.spotify.com/v1/audio-analysis/7iFmqWr2KDvNJt9ZCm7V21,214100,4,Presumably Dead Arm (617 Sessions),54,bedroom pop
88,0.573,0.102,6,-20.757,0,0.0638,0.983,0.914,0.124,0.249,145.651,audio_features,2uuykQmIKK4g0vjowVChO3,spotify:track:2uuykQmIKK4g0vjowVChO3,https://api.spotify.com/v1/tracks/2uuykQmIKK4g0vjowVChO3,https://api.spotify.com/v1/audio-analysis/2uuykQmIKK4g0vjowVChO3,285800,3,Color,44,j-ambient
89,0.653,0.31,10,-13.821,1,0.0343,0.923,0.0,0.397,0.37,113.616,audio_features,2wgRk52kVtSEex0kbzFHGe,spotify:track:2wgRk52kVtSEex0kbzFHGe,https://api.spotify.com/v1/tracks/2wgRk52kVtSEex0kbzFHGe,https://api.spotify.com/v1/audio-analysis/2wgRk52kVtSEex0kbzFHGe,242716,4,Savana Sabertooth,34,small room
90,0.214,0.182,8,-13.538,1,0.0368,0.919,0.00465,0.113,0.104,143.171,audio_features,5JeZZtqY0loM9UHQVIChby,spotify:track:5JeZZtqY0loM9UHQVIChby,https://api.spotify.com/v1/tracks/5JeZZtqY0loM9UHQVIChby,https://api.spotify.com/v1/audio-analysis/5JeZZtqY0loM9UHQVIChby,174867,4,Some things Cosmic,57,alternative americana
91,0.481,0.164,2,-17.201,1,0.0391,0.916,0.145,0.16,0.405,130.229,audio_features,2fpfApt0LZiOWybYfRVXTB,spotify:track:2fpfApt0LZiOWybYfRVXTB,https://api.spotify.com/v1/tracks/2fpfApt0LZiOWybYfRVXTB,https://api.spotify.com/v1/audio-analysis/2fpfApt0LZiOWybYfRVXTB,143966,4,"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",46,indie rock
92,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,audio_features,3zksbXteOCeSusJ5Xltr3t,spotify:track:3zksbXteOCeSusJ5Xltr3t,https://api.spotify.com/v1/tracks/3zksbXteOCeSusJ5Xltr3t,https://api.spotify.com/v1/audio-analysis/3zksbXteOCeSusJ5Xltr3t,175961,3,Bubble Gum,79,bedroom pop
93,0.408,0.316,0,-10.771,1,0.0416,0.986,0.231,0.332,0.671,106.133,audio_features,5nSXjtRmTY22UHwf2qZOCX,spotify:track:5nSXjtRmTY22UHwf2qZOCX,https://api.spotify.com/v1/tracks/5nSXjtRmTY22UHwf2qZOCX,https://api.spotify.com/v1/audio-analysis/5nSXjtRmTY22UHwf2qZOCX,311547,4,Story Of An Artist,0,alternative rock
94,0.483,0.139,8,-15.356,1,0.0379,0.922,0.06,0.458,0.424,137.781,audio_features,4AqUzuNejMepNdEjbU8Hsm,spotify:track:4AqUzuNejMepNdEjbU8Hsm,https://api.spotify.com/v1/tracks/4AqUzuNejMepNdEjbU8Hsm,https://api.spotify.com/v1/audio-analysis/4AqUzuNejMepNdEjbU8Hsm,164193,4,Song for the Sleepless,42,indie pop
95,0.579,0.179,0,-15.514,1,0.0321,0.988,0.00777,0.329,0.216,112.952,audio_features,3UorA4y7fciW5YipjWXTZh,spotify:track:3UorA4y7fciW5YipjWXTZh,https://api.spotify.com/v1/tracks/3UorA4y7fciW5YipjWXTZh,https://api.spotify.com/v1/audio-analysis/3UorA4y7fciW5YipjWXTZh,188029,4,Panic Attack in My Local KFC,31,indie pop
96,0.735,0.167,5,-18.467,1,0.0555,0.93,0.164,0.662,0.378,147.878,audio_features,5WJtEElIz5vt7EOEGR97Yz,spotify:track:5WJtEElIz5vt7EOEGR97Yz,https://api.spotify.com/v1/tracks/5WJtEElIz5vt7EOEGR97Yz,https://api.spotify.com/v1/audio-analysis/5WJtEElIz5vt7EOEGR97Yz,348446,4,오키나와 Okinawa,0,chill pop
97,0.59,0.429,11,-10.359,1,0.0914,0.523,0.319,0.135,0.141,139.891,audio_features,0yPR86ansMgv0tFKzFvHZo,spotify:track:0yPR86ansMgv0tFKzFvHZo,https://api.spotify.com/v1/tracks/0yPR86ansMgv0tFKzFvHZo,https://api.spotify.com/v1/audio-analysis/0yPR86ansMgv0tFKzFvHZo,125133,4,green tea ice cream,39,chill pop
98,0.74,0.242,2,-9.003,1,0.0472,0.736,0.00156,0.0972,0.331,131.987,audio_features,2N0rHlYG5N4fN9HnVis9yj,spotify:track:2N0rHlYG5N4fN9HnVis9yj,https://api.spotify.com/v1/tracks/2N0rHlYG5N4fN9HnVis9yj,https://api.spotify.com/v1/audio-analysis/2N0rHlYG5N4fN9HnVis9yj,199904,3,Old Fashioned,0,pop
99,0.562,0.187,9,-18.183,0,0.0442,0.676,0.00186,0.132,0.0913,75.965,audio_features,4RLr8yJXuhJ6ZrIQkZ4JlA,spotify:track:4RLr8yJXuhJ6ZrIQkZ4JlA,https://api.spotify.com/v1/tracks/4RLr8yJXuhJ6ZrIQkZ4JlA,https://api.spotify.com/v1/audio-analysis/4RLr8yJXuhJ6ZrIQkZ4JlA,147533,4,Real Death,45,anti-folk
0,0.852,0.61,2,-5.856,1,0.049,0.734,5.97e-06,0.111,0.713,117.99,audio_features,0F57gwy0G6aqnaMAH1ELSV,spotify:track:0F57gwy0G6aqnaMAH1ELSV,https://api.spotify.com/v1/tracks/0F57gwy0G6aqnaMAH1ELSV,https://api.spotify.com/v1/audio-analysis/0F57gwy0G6aqnaMAH1ELSV,156546,4,Futon,60,
1,0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,audio_features,4YMc3A256xFBS0xcT77Qce,spotify:track:4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/audio-analysis/4YMc3A256xFBS0xcT77Qce,188571,4,help herself,69,canadian hip hop
2,0.771,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,audio_features,5mkRGTbm3BwPzNQL9oBV9e,spotify:track:5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/tracks/5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/audio-analysis/5mkRGTbm3BwPzNQL9oBV9e,101000,4,Lost in You,63,indie pop
3,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,audio_features,2ZwIO3ufWLFYxtEoam9ydu,spotify:track:2ZwIO3ufWLFYxtEoam9ydu,https://api.spotify.com/v1/tracks/2ZwIO3ufWLFYxtEoam9ydu,https://api.spotify.com/v1/audio-analysis/2ZwIO3ufWLFYxtEoam9ydu,257000,4,My Favourite Clothes,68,australian r&b
4,0.897,0.387,10,-6.941,1,0.0511,0.511,1.34e-05,0.109,0.839,118.899,audio_features,3gXS1kwhHCpIm6KjpoXWSr,spotify:track:3gXS1kwhHCpIm6KjpoXWSr,https://api.spotify.com/v1/tracks/3gXS1kwhHCpIm6KjpoXWSr,https://api.spotify.com/v1/audio-analysis/3gXS1kwhHCpIm6KjpoXWSr,175495,4,Daydreaming,53,chill r&b
5,0.906,0.541,11,-6.947,1,0.0415,0.557,1.9e-06,0.116,0.788,124.998,audio_features,5vu5o6RUJ2YiXv3LaPDYIF,spotify:track:5vu5o6RUJ2YiXv3LaPDYIF,https://api.spotify.com/v1/tracks/5vu5o6RUJ2YiXv3LaPDYIF,https://api.spotify.com/v1/audio-analysis/5vu5o6RUJ2YiXv3LaPDYIF,173230,4,Good Day,57,bedroom soul
6,0.546,0.221,2,-8.915,1,0.063,0.868,0.0,0.0994,0.593,128.144,audio_features,5nJzWhlrBfn3cfDLlaAgAO,spotify:track:5nJzWhlrBfn3cfDLlaAgAO,https://api.spotify.com/v1/tracks/5nJzWhlrBfn3cfDLlaAgAO,https://api.spotify.com/v1/audio-analysis/5nJzWhlrBfn3cfDLlaAgAO,181505,4,Lemonade - Ukulele Version,63,chill r&b
7,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4,Versace on the Floor,75,dance pop
8,0.805,0.603,8,-9.556,1,0.0429,0.257,0.000331,0.112,0.69,148.994,audio_features,4JVPw2DvZp4faUTHjfa4PM,spotify:track:4JVPw2DvZp4faUTHjfa4PM,https://api.spotify.com/v1/tracks/4JVPw2DvZp4faUTHjfa4PM,https://api.spotify.com/v1/audio-analysis/4JVPw2DvZp4faUTHjfa4PM,164295,4,Good Advice,46,indie pop
9,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,audio_features,45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/tracks/45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/audio-analysis/45ROR8UMn60YEVQnDy0uVF,278991,4,Juliet,77,bedroom pop
10,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,audio_features,4EpZ4eYuZOwPSSwyqpdHnJ,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,https://api.spotify.com/v1/tracks/4EpZ4eYuZOwPSSwyqpdHnJ,https://api.spotify.com/v1/audio-analysis/4EpZ4eYuZOwPSSwyqpdHnJ,252231,4,Sunflower,62,bedroom pop
11,0.606,0.466,0,-9.979,1,0.0293,0.659,0.0413,0.0969,0.511,119.998,audio_features,1FWoak0OgTq1jrYfRKfXsj,spotify:track:1FWoak0OgTq1jrYfRKfXsj,https://api.spotify.com/v1/tracks/1FWoak0OgTq1jrYfRKfXsj,https://api.spotify.com/v1/audio-analysis/1FWoak0OgTq1jrYfRKfXsj,224544,4,Loverboy,1,bedroom pop
12,0.505,0.355,7,-12.963,1,0.092,0.474,0.00471,0.0949,0.162,159.862,audio_features,0CNuKKi6MHrr8DqYtpzbCD,spotify:track:0CNuKKi6MHrr8DqYtpzbCD,https://api.spotify.com/v1/tracks/0CNuKKi6MHrr8DqYtpzbCD,https://api.spotify.com/v1/audio-analysis/0CNuKKi6MHrr8DqYtpzbCD,210058,4,bossa uh,1,japanese chillhop
13,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,Get You (feat. Kali Uchis),80,canadian contemporary r&b
14,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,audio_features,1tD8J13a74q8fBqXwAP50j,spotify:track:1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/tracks/1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/audio-analysis/1tD8J13a74q8fBqXwAP50j,126464,4,Sunkissed,69,indie pop
